Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000142515.15	-9.81046940134105	7.57459955314372	-15.2209714122532	3.35429760839158e-06	0.0270640402246939	4.08014843038514
ENSG00000139352.4	11.2142720821934	3.16249563944772	13.7992937652233	6.11958653531993e-06	0.0270640402246939	2.92328573401318
ENSG00000155511.18	11.0794709924737	0.109686022262564	13.3493554253911	7.49351214152491e-06	0.0270640402246939	2.71618373375118
ENSG00000167654.18	10.9164750615808	0.0295204712167405	13.080848737	8.4823665376658e-06	0.0270640402246939	2.66348196312657
ENSG00000167751.13	-8.69693317369268	7.36499367449328	-12.5816413969911	1.07500917518147e-05	0.0270640402246939	3.55150783145083
ENSG00000077080.10	10.2651425222034	-0.299778506717855	12.0754792658007	1.37944689403357e-05	0.0270640402246939	2.4378436039241
ENSG00000089199.10	13.4203236587143	2.43085056127285	12.0728895870171	1.38124211890552e-05	0.0270640402246939	2.37091805712368
ENSG00000204065.3	10.0038806794814	-0.427269254465991	12.0474562327966	1.39901698352117e-05	0.0270640402246939	2.42265198452229
ENSG00000165973.19	9.91928709788701	-0.469039486184947	11.9179997780736	1.49368247543815e-05	0.0270640402246939	2.38945735841162
ENSG00000141837.21	9.39782442794669	3.91718482443929	11.5320060640271	1.8229307779107e-05	0.0270640402246939	2.73387843885807
ENSG00000145194.18	9.57228326099489	-0.647435006471145	11.2475347035037	2.11959340167657e-05	0.0270640402246939	2.20756489053212
ENSG00000130294.16	6.71345443526615	4.78278294707415	11.1216310269501	2.26840585551321e-05	0.0270640402246939	2.93863654563866
ENSG00000148798.11	11.0250220336847	0.0858149157977968	11.0386806455326	2.37302828008956e-05	0.0270640402246939	2.19237626941847
ENSG00000126259.19	10.0896637545325	0.405658887870977	11.0318629568873	2.38187161038956e-05	0.0270640402246939	2.18887878633991
ENSG00000137285.10	8.34278241269167	4.04789704661902	11.0201248129334	2.39718643005358e-05	0.0270640402246939	2.6971073524392
ENSG00000184905.9	8.62787624047417	1.68890985272639	10.9806112910299	2.44957976716447e-05	0.0270640402246939	2.30362757757236
ENSG00000100433.15	9.27381049591478	-0.795435861837645	10.9611170758107	2.47591343297021e-05	0.0270640402246939	2.11470480197755
ENSG00000170091.11	9.63246161496771	1.70369862479391	10.8885519649069	2.5768447919346e-05	0.0270640402246939	2.18070664874537
ENSG00000105467.9	9.2367256503704	-0.806383327465692	10.7793785971051	2.73775753217404e-05	0.0270640402246939	2.06306848247562
ENSG00000171346.16	10.1752047094703	4.60973826735019	10.7770534249415	2.7413083977431e-05	0.0270640402246939	2.49026138684864
ENSG00000140015.20	10.3229241693417	-0.261651180336143	10.7622637877639	2.7640187966563e-05	0.0270640402246939	2.10324087482948
ENSG00000161270.19	9.64045957815446	-0.617241920030888	10.7513128729538	2.78097423558486e-05	0.0270640402246939	2.07521421308109
ENSG00000277586.2	10.183046190254	1.61146370679437	10.5185879284547	3.17124502395207e-05	0.0270640402246939	2.03851831582141
ENSG00000178363.5	10.934037340704	1.20099430149737	10.4493532317115	3.29926856303003e-05	0.0270640402246939	2.01792200936382
ENSG00000183036.11	10.5139080422689	0.988813285718631	10.4453901813461	3.30677489540186e-05	0.0270640402246939	2.02112276764756
ENSG00000196361.10	11.5553513247697	0.346626109202212	10.4343074524337	3.32787103212566e-05	0.0270640402246939	2.01827803611299
ENSG00000157445.15	9.19684547008766	1.35882135569709	10.3097803700422	3.57587773262554e-05	0.0270640402246939	1.99719082806537
ENSG00000125861.14	9.23674982970286	-0.820564039819854	10.2821279051174	3.63379712676326e-05	0.0270640402246939	1.91498041243996
ENSG00000126950.8	9.45905875477539	-0.689913099675128	10.2714500341023	3.65645081069705e-05	0.0270640402246939	1.92548252843461
ENSG00000159409.15	7.44823325091982	2.45771965114951	10.173135338425	3.87284702578712e-05	0.0277102204695069	2.26935957817273
ENSG00000133958.13	9.91661901300444	0.689561849597638	9.91780159579198	4.50722422188948e-05	0.0286108781917389	1.85103848129261
ENSG00000170835.15	6.86164100550635	4.35769205300773	9.91628344034892	4.51133823694548e-05	0.0286108781917389	2.41706124569529
ENSG00000242265.5	8.30793311051692	4.97181170754814	9.91128405836485	4.52491650930725e-05	0.0286108781917389	2.3571282671237
ENSG00000145920.15	12.0613034258902	1.99588384883679	9.82039913122671	4.78014370133411e-05	0.0286108781917389	1.78873313063343
ENSG00000253438.4	-7.65022891455877	3.50549797336485	-9.8082579285668	4.8154771533066e-05	0.0286108781917389	2.31940562317861
ENSG00000128710.5	9.06641915038009	-0.105905631623822	9.71787387302263	5.08816222758089e-05	0.0286108781917389	1.75920512146109
ENSG00000261667.1	8.41399915447671	-1.22674488585527	9.69490889278128	5.1602481725325e-05	0.0286108781917389	1.67129813790604
ENSG00000133169.6	6.26995096021003	4.47517419199251	9.65094386307769	5.30155332947511e-05	0.0286108781917389	2.3344849661874
ENSG00000153253.18	8.45681296391085	1.45506489515491	9.58209699854706	5.53186386793643e-05	0.0286108781917389	1.81083587452296
ENSG00000149294.16	6.95479448766261	4.96956345872036	9.5113495918124	5.78059823969614e-05	0.0286108781917389	2.26116132612308
ENSG00000169436.17	9.17367017494324	2.6766224178981	9.46970531251687	5.93301455725619e-05	0.0286108781917389	1.89082463135864
ENSG00000129990.15	7.92320504314097	0.732141137734592	9.41800265313684	6.12871401950987e-05	0.0286108781917389	1.67514482784865
ENSG00000116147.17	7.54286369594268	0.908947764313551	9.34502631406089	6.41769776600831e-05	0.0286108781917389	1.69332994097714
ENSG00000116254.18	6.0247977105087	3.18029557413102	9.30876089867714	6.56711295994106e-05	0.0286108781917389	2.08683223319959
ENSG00000258377.1	8.34581220601059	-1.24724677202046	9.28816856574445	6.65373188169833e-05	0.0286108781917389	1.52620660392169
ENSG00000078725.13	7.68251739088876	1.31107718666758	9.24248620542394	6.85061657131837e-05	0.0286108781917389	1.71310255637508
ENSG00000260903.3	8.71345857529602	0.0914574918794515	9.22360559833758	6.93393815093047e-05	0.0286108781917389	1.58043658473994
ENSG00000203877.8	8.16124294913102	-1.34238119742856	9.22264456941643	6.93821028464863e-05	0.0286108781917389	1.48886190061085
ENSG00000173404.5	12.623879795313	1.65946189880652	9.20806218083553	7.00340694332126e-05	0.0286108781917389	1.56997920396377
ENSG00000163331.11	11.5905119634261	0.36335215066377	9.17755238387412	7.14210362592699e-05	0.0286108781917389	1.58399102715278
ENSG00000186648.15	6.44885601950474	2.3660100149033	9.17450484493496	7.1561301583736e-05	0.0286108781917389	1.90901810146189
ENSG00000137699.17	7.02139217808046	2.51692763907139	9.12890705502336	7.36982234494136e-05	0.0286108781917389	1.87441842569013
ENSG00000132563.16	6.67466925140152	1.76557081287758	9.09962293128715	7.51092561570885e-05	0.0286108781917389	1.78526798323381
ENSG00000123983.14	-5.10598353392585	7.14700709492765	-9.07389175997421	7.63747494190592e-05	0.0286108781917389	2.24412490390494
ENSG00000118432.12	6.99911975922125	1.43383141007826	9.05782362678044	7.71774189719486e-05	0.0286108781917389	1.69958553793009
ENSG00000172137.19	7.43893422272269	0.859199253706757	8.99978754705659	8.015833929524e-05	0.0286108781917389	1.55405653859397
ENSG00000178403.4	7.98558987853683	-1.43046178396805	8.98453704685198	8.09634480453047e-05	0.0286108781917389	1.38760339419898
ENSG00000260896.6	-8.59358295443449	1.28586472823801	-8.97343328503388	8.15554842761977e-05	0.0286108781917389	1.61425498593055
ENSG00000178171.10	8.64104931294023	-1.12525183314209	8.96441333784259	8.20400755038369e-05	0.0286108781917389	1.4206714006652
ENSG00000036565.15	9.35478125738533	-0.735009452274663	8.95115229559139	8.27585328595151e-05	0.0286108781917389	1.45651517695025
ENSG00000158715.6	-5.82801461317686	6.2284536627268	-8.88079647848545	8.66932575976587e-05	0.0286108781917389	2.09993203274331
ENSG00000055732.13	6.93632968840544	1.83535511969965	8.87630637993173	8.6951574931596e-05	0.0286108781917389	1.68187759684988
ENSG00000064692.19	6.23689134987652	2.92422371508814	8.87270049900659	8.71596626958292e-05	0.0286108781917389	1.83918845213206
ENSG00000267706.3	8.75154402309654	-1.07161113770946	8.85955389055285	8.79231822808877e-05	0.0286108781917389	1.38580259031239
ENSG00000164300.17	-4.33640225559294	5.68548325312997	-8.85891881458656	8.79602597475213e-05	0.0286108781917389	2.11771755500842
ENSG00000154277.13	7.20638799523032	4.71048163743881	8.81058825100347	9.08353191352329e-05	0.0286108781917389	1.88888210289555
ENSG00000196091.15	-9.25584289070796	1.59887380645873	-8.77215404052296	9.31988183541944e-05	0.0286108781917389	1.53399677569051
ENSG00000169083.17	-7.51453291939501	6.24261021394674	-8.75766539440004	9.4108055183739e-05	0.0286108781917389	1.95872127890601
ENSG00000176406.23	6.85355466733166	1.97834643649933	8.72702512030506	9.60646258382263e-05	0.0286108781917389	1.63540788161191
ENSG00000155816.20	7.99674657477791	0.163273270423264	8.68048717700654	9.9126352664906e-05	0.0286108781917389	1.35375878125496
